date,unix_timestamp,content,stockcode,vader,textblob
2018-01-04,2018-01-04 17:26:08,"Ripple co-founder is now richer than the Google founders on paper
https://www.cnbc.com/2018/01/04/ripple-co-founder-is-now-richer-than-the-google-founders-on-paper.html …
#XRP $GOOG #btc #eth #crypto",GOOGL,0.5267,0.0
2018-01-05,2018-01-05 14:34:48,"Fly me to the moon
#QuantumComputing #HPC #exascale #AI #ML #BigData #Robotics to unfurl #Renaissance in #space #exploration #astronomy #astrophysics #climate #science Hopefully #climatechange #GlobalWarming will be addressed $GOOG $MSFT $AAPL $TSLA $INTC $AMZN $FB $BABA $IBMpic.twitter.com/lR7ol9uBgA",GOOGL,0.5574,0.8
2018-01-06,2018-01-06 15:03:03,"2030 Fourth Industrial Revolution
#AdaptiveManufacturing #micromanufacturing #Renaissance aided by #AI #ML #BigData #cloud #IoT #robotics #3dprinting #5G will dramatically increase #productivity  eliminate extreme #poverty 
$BA $GE $GM $TSLA $GOOG $AAPL $MSFT $AMZN $UTX $CATpic.twitter.com/P7f7qfFyA2",GOOGL,-0.25,-0.0625
2018-01-06,2018-01-06 00:36:09,"Another message from a grateful member.

Six straight winners in the first week of 2018 $FDX $GOOG $NFLX $SBUX $SVXY $IBM 

Happy new year and happy trading!pic.twitter.com/xaYRo9xDF4",GOOGL,0.9371,0.4372727272727273
2018-01-06,2018-01-06 15:46:16,"The majority of volatility indexes quoted by Cboe Global Markets were lower last week, however all individual stock volatility indexes rose as earnings season commences soon $VIX $AAPL $AMZN $GOOG $GS $IBM http://www.cboe.com/volatility pic.twitter.com/FESXgrMVhX",GOOGL,-0.296,0.15
2018-01-08,2018-01-08 16:31:57,$CMGI hit $48 Billion in dotcom boom.  They had a chance but passed on $GOOG and $EBAY.  I think $OSTK is this era's CMGI.  What if they already own a eBay / GOOG in their portfolio?,GOOGL,0.128,0.6
2018-01-09,2018-01-09 20:26:30,Next chapter in the 12 yr history of $GOOG payments efforts. Google Checkout-Google Wallet-AndroidPay-Pay with Google-GooglePay. This is what innovation looks like. The footnote re: Tez at the bottom of Pali Bhat's blog post is going to be the most fun to…https://lnkd.in/dxqpEwP,GOOGL,0.8268,0.26666666666666666
2018-01-10,2018-01-10 11:40:04,"Amazon can be $1 trillion company over time, says JPMorgan $AMZN $NFLX $FB $GOOG $GOOGL http://dlvr.it/Q9dNd6",GOOGL,0.1779,0.0
2018-01-10,2018-01-10 03:45:33,"Same issues moving the $SPX in 2018 as did in 2017, as the top 5 companies account for 21.2% of the YTD 2018 total return: $AMZN accounts for 4.90% of the $SPX total return YTD, $FB 4.04%, $AAPL 3.91%, $MSFT 3.05%, $GOOG 2.68%, and $GOOGL 2.63%pic.twitter.com/9nqPH6ed0j",GOOGL,0.2023,0.125
2018-01-11,2018-01-11 17:34:14,I tried the impressive haptic feedback technology that Google secretly acquired — here's what it's like $GOOG http://read.bi/2D1JqMt pic.twitter.com/mMAwWI8g6M,GOOGL,0.7003,0.3
2018-01-11,2018-01-11 15:22:12,Google is reportedly revamping its store website as the war with Amazon escalates $GOOG $AMZN http://read.bi/2DlNUL4 pic.twitter.com/RyolKTy7If,GOOGL,-0.4939,0.0
2018-01-11,2018-01-11 10:12:50,Google secretly acquired a Cambridge startup that can turn screens into speakers $GOOG http://read.bi/2DiPptj pic.twitter.com/oJuwKdLg0w,GOOGL,0.0,-0.4
2018-01-11,2018-01-11 11:25:53,Google Ventures has lost another partner in Europe $GOOG http://read.bi/2APpJBR pic.twitter.com/vwyV5P1rws,GOOGL,-0.3182,0.0
2018-01-12,2018-01-12 22:02:49,"$TSLA short interest is $10.5 billion, up $781 million this week. Shorts were down $602 million this week as #Tesla rose 6.2%, bringing YTD mark-to-market losses to $818 million. #Tesla is still the top short in the U.S. market, followed by $AAPL, $GOOG, $T, $AMZN, $NFLX & $FBpic.twitter.com/9uJHKmyrUW",GOOGL,0.2732,0.18888888888888888
2018-01-16,2018-01-16 23:33:06,Amazon $AMZN Apple $AAPL Facebook $FB Alphabet $GOOGL $GOOG Time To Break Up Big Tech? (video) http://www.domainmondo.com/2018/01/amazon-apple-facebook-google-time-to.html … @EU_Justice @JusticeATR @FTC #Google #Apple #Facebook #Amazon #StockMarket #investor #investing #SiliconValley,GOOGL,0.34,0.0
2018-01-18,2018-01-18 19:17:13,$pdxp is setting up nicely!  Mm's have been loading up all week! Huge bid support. Awesome PR's! More coming soon. Great play right here IMO! Look at this chart! $srmx $drys $appl $fb $goog very similar set up to $mmex and $owcp when they ran HARD! $dcth $celg $cyccpic.twitter.com/mvCm1nJUoL,GOOGL,0.9543,0.41175595238095236
2018-01-19,2018-01-19 08:30:08,"This is our first look at what might be Google's new operating system for phones, tablets, and computers $GOOG http://read.bi/2DnjOKj  pic.twitter.com/P8qLp01ya0",GOOGL,0.0,0.19318181818181818
2018-01-20,2018-01-20 09:00:13,Mustafa Suleyman: The liberal activist who cofounded Google's £400 million artificial intelligence lab $GOOG http://read.bi/2mQyRRG pic.twitter.com/jQd499TCIK,GOOGL,0.4767,-0.6
2018-01-23,2018-01-23 20:08:12,"$WUHN NEWS!! 

https://ih.advfn.com/news/amp/76535130?pid=nmona&article=76535130&__twitter_impression=true …

Reverse Merger Happening. 4 million float. @SDT_Holdings us their twitter. Easy to see big things coming. $aapl $msft $amzn $fb $goog $jnj $jpm $googl $bac $wfc $wmt $cvx $hd $pg $t $unh $pfe $v $pypl $qcom $adbe $nflx $chtr $cost",GOOGL,0.4404,0.21666666666666667
2018-01-23,2018-01-23 09:18:00,"Great session @wef on ""In Technology we Trust"" ... https://www.weforum.org/events/world-economic-forum-annual-meeting-2018/sessions/a0Wb000000AlGtwEAF# … 
@rachelbotsman: ""I don't expect @Uber to send me a serial killer"" 
Uber CEO, @dkhos: ""a 4.9 rating is a rating of the drivers driving, not the state of their mind"" 
#WEF18 #Tech #data #bigdata $GOOG pic.twitter.com/gViJdeB2Ra",GOOGL,0.4767,0.8
2018-01-23,2018-01-23 18:03:57,"Apple will begin taking online orders for its HomePod device on Friday. They will begin competing with Amazon and Google smart speaker devices. The HomePod can also adjust home temps. 
https://stocktwits.com/events/81760/apple-launches-homepod-voice-speaker-taking-on-google-amazon-aapl-amzn …
$AAPL $AMZN $GOOG",GOOGL,0.5267,0.21428571428571427
2018-01-23,2018-01-23 23:34:48,Revenue of @Waymo Can Top @Google Search Revenue says @AegisCapital01 (video) http://www.domainmondo.com/2018/01/aegis-capital-says-waymo-revenue-can.html … #StockMarket #Waymo $GOOG #Google #selfDrivingCar #AV #autonomousvehicle #AI #startups #investing,GOOGL,0.2023,0.5
2018-01-23,2018-01-23 10:07:19,Google hired a video games industry veteran who worked for both PlayStation and Xbox $GOOG $MSFT $SNE http://read.bi/2n6VVMe pic.twitter.com/Cfkj0r6J2v,GOOGL,0.0,0.0
2018-01-24,2018-01-24 20:20:05,"""Competition makes all of us better and I welcome it. [But] if you’re both trying to license something and compete with your licensees, this is a difficult model and it remains to be seen if it can be successful or not.""

- @Tim_Cook, professional shade-thrower. $AAPL $GOOG $AMZNhttps://twitter.com/TechnoBuffalo/status/956243133657841664 …",GOOGL,0.802,0.33
2018-01-24,2018-01-24 12:51:52,Google hid the date of its next developer conference inside an online game $GOOG http://read.bi/2n7r4z2 pic.twitter.com/q0agCLcOH7,GOOGL,-0.1027,-0.2
2018-01-25,2018-01-25 23:16:33,Is Brand Loyalty Dead? (infographic) http://www.domainmondo.com/2018/01/infographic-is-brand-loyalty-dead.html … #Google $GOOG $GOOGL #Amazon $AMZN #Apple $AAPL #stocks #investors #investing #Ad #Ads #shopping #retailers #consumers,GOOGL,-0.0258,-0.2
2018-01-26,2018-01-26 21:54:14,"$SPY With so many events next week, $AAPL, $GOOG, $AMZN, $FB, $MSFT, $BA, Fed, 1st day of month auto-rally, jobs report, ISM report. It could be a wild one. Possibility for a blow off after all these bullish events go by, but until then, down is probably not an option.",GOOGL,0.0,0.1111111111111111
2018-01-26,2018-01-26 23:25:24,Google 'Can No Longer Innovate' Says Ex-Googler - Tech Review http://www.domainmondo.com/2018/01/tech-review-is-google-done-can-no.html … $GOOG $GOOGL #Google #innovate #StockMarket #investing #invest #tech #antitrust #monopolypic.twitter.com/6RDKAE7cpm,GOOGL,0.6369,0.0
2018-01-26,2018-01-26 07:24:01,"TELEGRAM BOUNTY - JOIN OUR CHANNEL AND GET 40 ZIG
 https://t.me/joinchat/GpoMUhDphxEmLJ6ZI9CWLg … …     $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT $KR $JPM $FB $WFC $GOOG $SNAP $TWTR   $agn $aapl $brk $crm $cmg $dis $f $fred $iep $ibm  $EUO $VUZI $LABU $ENTA $ccxi $HTGM $CNET $TSLApic.twitter.com/6C8Ru6EsaB",GOOGL,0.296,0.0
2018-01-26,2018-01-26 15:02:10,"YouTube and Instagram are two of the biggest apps of all time, and are believed to bring in billions of dollars every year.

Yet we don't know how many billions, because Google and Facebook won't tell us.
http://on.mktw.net/2ngltHt 
$GOOG $GOOGL $FBpic.twitter.com/AjLudVT0AT",GOOGL,0.0,0.5
2018-01-30,2018-01-30 10:04:48,"Google has completed its acquisition of HTC's smartphone business, which cost more than $1 billion $GOOG $HTCXF http://read.bi/2Gtm7JF pic.twitter.com/YEMek4kpAP",GOOGL,0.0,0.5
2018-01-30,2018-01-30 17:57:11,"As #SiliconBeach #Hollywood #WLA #Burbank & #DTLA oil their catcher's mits for more #creativeoffice, $GOOG, $AAPL & other #tech firms could double their footprint in #SF #BayArea http://go.theinformation.com/0b6c66073bdaf9f0 … via @theinformation",GOOGL,0.0,0.125
2018-01-31,2018-01-31 23:15:14,LIVE Webcasts Feb1: Amazon $AMZN Apple $AAPL Alphabet Google $GOOG $GOOG http://www.domainmondo.com/2018/02/amazon-amzn-apple-aapl-google-googl.html … #Alphabet #Google #Amazon #Apple #StockMarket #investor #invest,GOOGL,0.34,0.13636363636363635
2018-02-01,2018-02-01 21:05:38,"Alphabet (Google) is tanking after earnings -> https://stocktwits.com/symbol/GOOGL 

$GOOG $GOOGLpic.twitter.com/CjMY7ymgoA",GOOGL,0.0,0.0
2018-02-01,2018-02-01 21:34:59,LIVE Webcasts Feb 1 & Replay:  Alphabet 4:30pm ET #Google $GOOG $GOOG & Apple $AAPL 5pm ET & Amazon $AMZN 5:30pm ET http://www.domainmondo.com/2018/02/amazon-amzn-apple-aapl-google-googl.html … #Alphabet #Google #Amazon #Apple #StockMarket #investors #tech #stocks #investpic.twitter.com/QEUNbdOMq8,GOOGL,0.34,0.13636363636363635
2018-02-01,2018-02-01 21:48:34,"This one visual shows you everything you need to know about Alphabet's earnings.

$GOOGL $GOOG -> https://stocktwits.com/SeanDavid/message/111304036 …pic.twitter.com/rJhVMAvmzn",GOOGL,0.0,0.0
2018-02-01,2018-02-01 23:11:34,"I would think at least half of Google cloud revenue ($1B per quarter) has got to be @gsuite as opposed to @googlecloud. G Suite (formerly “Google Apps”) was a $250M per quarter business FIVE YEARS AGO, including maps for enterprise. $goog",GOOGL,0.0,-0.15555555555555556
2018-02-01,2018-02-01 18:19:39,"Yo get ready. Straight electricity is on the way. ALL of these companies report earnings today after 4 PM ET:

• $AAPL  
• $AMZN   
• $GOOG / $GOOGL  
• $V
• $MA
• $GPRO
• $AMGN
• $DATA
• $MAT
• $EW
• $PACBhttps://stocktwits.com/discover/earnings-calendar …",GOOGL,0.5267,0.2
2018-02-01,2018-02-01 22:32:56,Google Cloud is now a $1 billion per quarter business — but it's still way behind Amazon $GOOGL $GOOG $AMZN $MSFT http://read.bi/2ExRORz pic.twitter.com/HA2olTQ9MY,GOOGL,0.2617,-0.4
2018-02-01,2018-02-01 21:11:16,"How many employees does Alphabet have? 80,110.

That's a record for the company and massive growth from last year -> https://stocktwits.com/TraceyRyniec/message/111297247 …
 
$GOOGL $GOOG",GOOGL,0.3818,0.16666666666666666
2018-02-01,2018-02-01 20:54:46,"They have been selling $AAPL and using it as a source of funds to buy other FAANG stocks.
This year:
$AAPL        down 0.8%
$AMZN      up 20.0%
$FB             up 9.5%
$GOOG      up 11.5%",GOOGL,0.0,-0.14027777777777778
2018-02-01,2018-02-01 21:09:54,BREAKING: Alphabet reports $9.9 billion tax expense in fourth quarter $GOOG pic.twitter.com/MeUm8QZx1y,GOOGL,0.0,0.0
2018-02-01,2018-02-01 21:56:11,"Crazy: FAANG fiscal year 2017 (revenue added) (% change):

$FB        +$13bn (+47%)
$AAPL   +$13.6bn (+6%)
$AMZN  +$41.9bn (+31%)
$NFLX    +$2.9bn (+32%)
$GOOG  +$20.6bn (+23%)

In aggregate these 5 companies ADDED $92bn dollars to their combined revenue base (now $570bn) last yr",GOOGL,-0.34,-0.4666666666666666
2018-02-02,2018-02-02 13:52:49,"Apple Watch, AirPods drive #Wearables rev 70%, outpacing size, growth of Amazon ads, Google Cloud, Alphabet Other Bets 
@danieleran $AAPL $AMZN $GOOG http://appleinsider.com/articles/18/02/02/apple-watch-airpods-drive-wearables-rev-70-outpacing-size-growth-of-amazon-ads-google-cloud-alphabet-other-bets …pic.twitter.com/KoUcSyV2XX",GOOGL,0.5106,-0.125
2018-02-02,2018-02-02 23:42:18,Great chart from @RichBTIG on why digital ad businesses are so scary right now. $FB and $GOOG are capturing over 93% of the growth in digital ads as the market is clearly a duopoly now. https://twitter.com/RichBTIG/status/959247997493182464 …,GOOGL,0.6467,0.11428571428571428
2018-02-05,2018-02-05 15:32:38,"There is only one stable Ziggurat here ,  https://ico.ecex.exchange/   $AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT $KR $JPM $FB $WFC $GOOG $SNAP $TWTR $agn $aapl $brk $crm $cmg $dis $f $QQQ $iep $ibm  $EUO $VUZI $LABU $ENTA $ccxi $HTGM $CNET $TSLA #bitcoin #ethereumpic.twitter.com/9U9yJjKgMt",GOOGL,0.296,0.0
2018-02-06,2018-02-06 16:40:52,"$WUHN From press release, “The key companies profiled to use the batteries produced in the new factory include Caterpillar Inc., Komatsu Ltd., Sandvik, Joy Global Inc., Hitachi Construction Machinery Co. Ltd., Atlas Copco and AB Volvo.” $msft $amzn $fb $goog $jnj $jpm $googl $bac",GOOGL,0.5859,0.2340909090909091
2018-02-06,2018-02-06 17:24:09,The UK government will review how Facebook and Google pay news outlets $FB $GOOG http://read.bi/2shoz34 pic.twitter.com/4oe3DhDsDl,GOOGL,-0.1027,0.0
2018-02-12,2018-02-12 12:22:44,The next version of Android will reportedly be designed to support notches — just like the iPhone X $GOOG $AAPL http://read.bi/2EnpT5X pic.twitter.com/ELaRRI2bhh,GOOGL,0.6369,0.0
2018-02-13,2018-02-13 09:31:22,The CEO of YouTube took a shot at Facebook: 'They should get back to baby pictures' $GOOG $FB http://read.bi/2GbbSJ7 pic.twitter.com/IW4MHUBskP,GOOGL,0.0,0.0
2018-02-13,2018-02-13 10:40:03,"A key Samsung executive who worked on Bixby, Knox, and Samsung Pay is joining Google $SSNLF $GOOG http://read.bi/2GbKKd1 pic.twitter.com/WKqNRLQyHF",GOOGL,-0.1027,0.0
2018-02-14,2018-02-14 09:45:56,Why face scanning is going to dominate the future of smartphones and laptops $AAPL $MSFT $GOOG http://read.bi/2nY3CFp pic.twitter.com/DVa4lM6iAR,GOOGL,-0.128,0.0
2018-02-14,2018-02-14 21:06:31,"10 Insiders Stocks Based On AI + Top 20 Potential Stocks For This Week Based On Machine Lear... http://seekingalpha.com/p/31mab 
$SPY $AAPL $TWTR $NVDA $AMD $DIA $GOOGL $FB $AMZN $QQQ $INTC $IWM $GOOG $HIMX $MU $GILD",GOOGL,0.2023,0.25
2018-02-15,2018-02-15 11:15:08,Apple probably makes less profit on the HomePod than Google and Amazon do on their speakers $AAPL $AMZN $GOOG http://read.bi/2EIg4Tq pic.twitter.com/6SC3fXuEwW,GOOGL,0.5118,-0.16666666666666666
2018-02-15,2018-02-15 22:24:46,Here is what I call the Nasdaq 7 which is an equally-weighted basket of $FB $AMZN $AAPL $MSFT $GOOG $NFLX $PCLN and it still looks like an uptrend to me #Nasdaq7pic.twitter.com/Lr20Kutv8h,GOOGL,0.3612,0.0
2018-02-16,2018-02-16 13:08:39,Google removed an important feature from its photo search after it reached a deal with Getty Images $GOOG http://read.bi/2obBqhH pic.twitter.com/dQplJBWSfp,GOOGL,0.296,0.4
2018-02-17,2018-02-17 14:28:41,Alphabet $GOOG Held Post-2015 Up Trendline…again $GOOGLpic.twitter.com/JuM1bMBPrm,GOOGL,0.0,0.0
2018-02-17,2018-02-17 00:20:30,"Tech Review | India Fines Google, China Fines Alibaba & Tencent (video) http://www.domainmondo.com/2018/02/tech-review-india-fines-google-china.html … #Google #Facebook #Alibaba #Tencent #China #India $GOOG $GOOGL $FB $BABA #stocks #investorspic.twitter.com/xR4Cr9oWl2",GOOGL,0.0,0.0
2018-02-19,2018-02-19 22:51:11,"Revenue Per Employee - Top 20 Tech Companies

Apple $1.9MM
Facebook $1.6MM
Google$1.3MM

#tech #fintech #vc #capital RT @pierrepinna #vc #startup #technology $AAPL $FB $GOOG pic.twitter.com/1Y5jDmDAuS",GOOGL,0.2023,0.5
2018-02-20,2018-02-20 01:21:14,"Blockchain is a useless technology
https://glennchan.wordpress.com/2018/02/20/blockchain-is-a-useless-technology/ …

$MSFT $IBM $ORCL $INTC have lost their way
sort of bullish for $GOOG because their only search competitor is crazy
$BTC will be a failure.  It's just a bad version of e-gold.",GOOGL,-0.9231,-0.42333333333333334
2018-02-20,2018-02-20 01:03:53,"Google Chrome Rolls Out Ad Blockers, Changing the Web (video) http://www.domainmondo.com/2018/02/google-chrome-rolls-out-ad-blockers.html … @googlechrome $GOOG $GOOGL #media #advertising #ad #adblocker #adblocking #NetGov #Domains #developerspic.twitter.com/R3mrgw8mBx",GOOGL,0.0,0.0
2018-02-21,2018-02-21 17:21:25,"Happening now: @CathieDWood discusses $AMZN, $GOOG, and $NFLX on CNBC's @HalftimeReport. Tune in!http://arkinv.st/2GuK0Qj",GOOGL,0.0,0.0
2018-02-22,2018-02-22 23:20:55,"Amazon, Apple, Facebook, Google: Let's Play Monopoly (video) http://www.domainmondo.com/2018/02/amazon-apple-facebook-google-lets-play.html … $AMZN $AAPL $FB $GOOG $GOOGL $FDX $UPS $SPOT #Amazon #Apple #Facebook #Google #monopoly #antitrust #stocks #FedEx #UPS #Spotify #investorspic.twitter.com/2bIpIg7mGH",GOOGL,0.5859,0.0
2018-02-22,2018-02-22 15:32:12,"http://Ecex.Exchange       is open for bounty 
$AMZN $EBAY $MELI $ETSY $QVCA $BABA $WMT $COST $TGT $KR $JPM $FB $WFC $GOOG $SNAP $TWTR   $agn $aapl $brk $crm $cmg $dis $f $QQQ $iep $ibm  $EUO $VUZI $LABU $ENTA $ccxi $HTGM $CNET $TSLA #bitcoin #ethereum #BountyCampaign  #bountypic.twitter.com/3JWkO9O6Su",GOOGL,0.0,0.0
2018-02-23,2018-02-23 18:30:38,"FANG vs. CIMQ Original(Dotcom). Will this comparison track for 2 more years?
https://stocktwits.com/JLyonsFundMgmt/message/114000875 …
$FB, $AMZN, $NFLX, $GOOG vs $CSCO, $INTC, $MSFT, $QCOMpic.twitter.com/33F4mwJZPJ",GOOGL,0.0,0.5
2018-02-23,2018-02-23 14:18:28,Many more #womenintech #WomenInSTEM #womeninbiz needed in #AI #BigData #IoT #robotics #tech #Fortune500 $GOOG $MSFT $FB $AAPL $AMZN $IBM $GE by #sectest9pic.twitter.com/vq3tkEbZve,GOOGL,0.0,0.5
2018-02-23,2018-02-23 00:45:48,$TVOG @PrimeStarBit Form 10 about to drop and the RSI is primed for a run $msft $amzn $fb $goog $jnj $jpm $googl $bac $wfc $wmt $cvx $hd $pg $unh $pfe $qcom $adbe $v $nflx $chtr $cost #StockMarket #merger #acquisition #earnings #investing #stocks #NYSE #WallStreet #NASDAQpic.twitter.com/KpsC5zeqM5,GOOGL,-0.2732,0.0
2018-02-27,2018-02-27 21:30:21,"If you didn't know it before, $AMZN's deal for Ring certainly confirms that the battle for IoT in the home is more or less over. Sorry $GOOG & $AAPL, leave your Zune players at home. The battle for IoT in the enterprise remains in doubt, but the window to stake a claim is closing",GOOGL,-0.4139,0.011904761904761918
2018-02-28,2018-02-28 12:36:20,Killer thread on $GOOG $GOOGL and the SEChttps://twitter.com/jowens510/status/968529680910430208 …,GOOGL,-0.6486,0.0
2018-03-01,2018-03-01 16:26:20,$WPP insists Facebook & Google not disrupting ad agencies. Yet 2017 was first down revenue year in non-recessionary period in at least 33 years. $GOOG $FB $OMC $IPG,GOOGL,0.0,-0.06851851851851852
2018-03-01,2018-03-01 23:27:34,California cops are using a decoy bus to catch whoever keeps shooting at Apple and Google employee shuttles $APPL $GOOG $GOOGL http://read.bi/2CRoKlp pic.twitter.com/Obj50rqfro,GOOGL,0.0,0.0
2018-03-01,2018-03-01 01:15:24,Excellent segment on Tech stocks and relative strength! Well done @CNBCFastMoney $AAPL $GOOG $MSFThttps://twitter.com/cnbcfastmoney/status/968982718250962944 …,GOOGL,0.8402,0.5
2018-03-01,2018-03-01 18:00:00,interesting data on the rise of Amazon Echo + Voice Commerce   $AMZN $BABA $JD $GOOG $MSFT http://www.occstrategy.com/-/media/files/news-media/usa/occ-retail-ip-voice-infographic--usa.ashx?la=en-US&hash=B21EB79A99351FC889DF1624C837F9D1561F1D1F …pic.twitter.com/1UAXLGLTeM,GOOGL,0.5267,0.5
2018-03-01,2018-03-01 10:59:14,An ex-Google engineer's sexual harassment lawsuit claims she found a male co-worker hiding under her desk $GOOG http://read.bi/2F0PztA pic.twitter.com/vk2up63lTY,GOOGL,-0.765,0.25
2018-03-02,2018-03-02 00:06:08,$SNWR $ERFB #StockMarket #StockMarketCrash #stocks $spy $spx $oott $crypto $xrp $snap $twtr $fb $tsla $goog $aapl $oil $gold #breakout # nasdaq $litecoin $cme $eth $bcash $vix $amgn $bonds $metal $sp500 $btc $neo $smallcaps #daytrade #options #daytrading #barchart #cnbc #ihubpic.twitter.com/CsNiAp3ESZ,GOOGL,0.0,0.0
2018-03-03,2018-03-03 21:11:53,"The $FB, $GOOG/YouTube purge is accelerating...if you are not upset then you are not paying attention to history's lessons... pic.twitter.com/4NP3BK2LZ5",GOOGL,0.2924,0.0
2018-03-04,2018-03-04 22:19:00,#Twitter amazing #Technology allowing me to reach out to #investors the world over my co @NorthwestBio $NWBO has paradigm change for #medicine which is on par $GOOG $BTC $AAPL $TSLA when they first ipo intrinsic value will be reflected in days to weeks https://smithonstocks.com/2198-2/,GOOGL,0.743,0.42500000000000004
2018-03-05,2018-03-05 13:00:38,#Biotech next paradigm change is $NWBO like $AMGN $AAPL $GOOG all traded pennies until inflection https://smithonstocks.com/2198-2/ pic.twitter.com/ZcMMPTSnlE,GOOGL,0.3612,0.0
2018-03-06,2018-03-06 21:21:49,"The cloud business is $AMZN's only money maker, The margins are shrinking, revenues growth rate declining and competition is getting fierce.  ALL of AMZN's cloud rivals ( $ORCL $MSFT $GOOG $IBM) can afford a price war that AMZN cannot afford. $WMT attacking AMZN's e-commerce bizhttps://twitter.com/InvResDynamics/status/971133298884800512 …",GOOGL,0.0464,0.0
2018-03-07,2018-03-07 04:56:37,"Zillow Group ($Z) closed above $10 billion market cap for the first time today.  That’s some rarefied air for a consumer internet co!  ZG team continues to crush it.  Only $GOOG, $FB, $AMZN, $NFLX, $PCLN, $EBAY, $TWTR, $SNAP, $EXPE are larger US public ‘net cos. #GoTeamGopic.twitter.com/E6dE4NSXkQ",GOOGL,-0.1531,0.02142857142857143
2018-03-07,2018-03-07 11:42:21,India’s Online Streaming Infatuation Is Taking Over Its Love For Cinema $NFLX $AMZN $FOXA $DIS $GOOG $EROS https://www.bloombergquint.com/technology/2018/03/06/indias-online-streaming-infatuation-is-taking-over-its-love-for-cinema …pic.twitter.com/yBHSc2LyfG,GOOGL,0.7003,0.5
2018-03-08,2018-03-08 13:30:29,Google to kill support for iPhone 6s-era Nexus phones and all tablets in Android P $GOOG $AAPL https://appleinsider.com/articles/18/03/08/google-to-kill-support-for-iphone-6s-era-nexus-phones-and-all-tablets-in-android-p …pic.twitter.com/3LOVZFY9W3,GOOGL,-0.4588,0.0
2018-03-09,2018-03-09 19:57:20,You can get some 'Mario Kart' in Google Maps starting today $NTDOY $GOOG $GOOGL http://read.bi/2Fo49vc pic.twitter.com/EaHJLs8ACb,GOOGL,0.0,0.0
2018-03-09,2018-03-09 12:05:59,"Google gives up on tablets: Android P marks an end to its ambitious efforts to take on Apple's iPad
@danieleran $GOOG $AAPL https://appleinsider.com/articles/18/03/09/google-gives-up-on-tablets-android-p-marks-an-end-to-its-ambitious-efforts-to-take-on-apples-ipad …pic.twitter.com/U4rkaDKkds",GOOGL,0.4767,0.25
2018-03-09,2018-03-09 00:16:15,"Interesting data Heap compiled on customer conversion
Highest conversion rates are $GOOG and Bing ($MSFT)
<$200 shopping carts have better conversion overall 
$FB and $SNAP drive the most traffic to websites
https://heapanalytics.com/blog/data-stories/4-key-facts-you-should-know-before-allocating-ad-spend … pic.twitter.com/AFi5gRLg5W",GOOGL,0.6808,0.375
